"continent","iso3c","country_region","province_state","confirmed","dead","recovered","lat","lon","update","data_update"
"Americas","USA","US","Orange, CA",1,0,0,33.7879,-117.8531,2020-02-01 19:53:03,"2020-02-06"
"Americas","USA","US","Seattle, WA",1,0,0,47.6062,-122.3321,2020-02-01 19:43:03,"2020-02-06"
"Americas","USA","US","Tempe, AZ",1,0,0,33.4255,-111.94,2020-02-01 19:43:03,"2020-02-06"
"Asia","CHN","Mainland China","Hubei",24953,699,1115,30.9756,112.2707,2020-02-07 23:43:02,"2020-02-07"
"Asia","CHN","Mainland China","Guangdong",1034,1,88,23.3417,113.4244,2020-02-07 10:13:06,"2020-02-07"
"Asia","CHN","Mainland China","Zhejiang",1006,0,123,29.1832,120.0934,2020-02-07 11:33:11,"2020-02-07"
"Asia","CHN","Mainland China","Henan",914,3,86,33.882,113.614,2020-02-07 14:03:12,"2020-02-07"
"Asia","CHN","Mainland China","Hunan",772,0,112,27.6104,111.7088,2020-02-07 11:33:11,"2020-02-07"
"Asia","CHN","Mainland China","Anhui",665,0,47,31.8257,117.2264,2020-02-07 05:13:07,"2020-02-07"
"Asia","CHN","Mainland China","Jiangxi",661,0,45,27.614,115.7221,2020-02-07 01:23:02,"2020-02-07"
"Asia","CHN","Mainland China","Chongqing",426,2,31,30.0572,107.874,2020-02-07 23:33:02,"2020-02-07"
"Asia","CHN","Mainland China","Jiangsu",408,0,43,32.9711,119.455,2020-02-07 14:03:12,"2020-02-07"
"Asia","CHN","Mainland China","Shandong",386,0,37,36.3427,118.1498,2020-02-07 11:33:11,"2020-02-07"
"Asia","CHN","Mainland China","Sichuan",344,1,42,30.6171,102.7103,2020-02-07 08:23:09,"2020-02-07"
"Asia","CHN","Mainland China","Beijing",297,1,33,40.1824,116.4142,2020-02-07 03:23:02,"2020-02-07"
"Asia","CHN","Mainland China","Heilongjiang",277,3,12,47.862,127.7615,2020-02-07 07:43:02,"2020-02-07"
"Asia","CHN","Mainland China","Shanghai",277,1,30,31.202,121.4491,2020-02-07 06:14:15,"2020-02-07"
"Asia","CHN","Mainland China","Fujian",224,0,20,26.0789,117.9874,2020-02-07 13:23:03,"2020-02-07"
"Asia","CHN","Mainland China","Shaanxi",184,0,17,35.1917,108.8701,2020-02-07 08:23:09,"2020-02-07"
"Asia","CHN","Mainland China","Guangxi",172,0,17,23.8298,108.7881,2020-02-07 00:33:02,"2020-02-07"
"Asia","CHN","Mainland China","Hebei",172,1,22,38.0428,114.5149,2020-02-07 12:03:04,"2020-02-07"
"Asia","CHN","Mainland China","Yunnan",138,0,12,24.974,101.487,2020-02-07 23:23:04,"2020-02-07"
"Asia","CHN","Mainland China","Hainan",117,2,10,19.1959,109.7453,2020-02-07 12:33:02,"2020-02-07"
"Asia","CHN","Mainland China","Shanxi",104,0,15,37.5777,112.2922,2020-02-07 23:43:02,"2020-02-07"
"Asia","CHN","Mainland China","Liaoning",99,0,7,41.2956,122.6085,2020-02-07 15:33:03,"2020-02-07"
"Asia","CHN","Mainland China","Guizhou",81,1,6,26.8154,106.8748,2020-02-07 11:13:07,"2020-02-07"
"Asia","CHN","Mainland China","Tianjin",81,1,2,39.3054,117.323,2020-02-07 05:43:03,"2020-02-07"
"Asia","CHN","Mainland China","Gansu",67,0,9,36.0611,103.8343,2020-02-07 02:33:06,"2020-02-07"
"Asia","CHN","Mainland China","Jilin",65,1,4,43.6661,126.1923,2020-02-07 00:43:02,"2020-02-07"
"Others","Others","Others","Cruise Ship",61,0,0,NA,NA,2020-02-07 16:33:03,"2020-02-07"
"Asia","CHN","Mainland China","Inner Mongolia",50,0,5,44.0935,113.9448,2020-02-07 11:13:07,"2020-02-07"
"Asia","CHN","Mainland China","Ningxia",43,0,5,37.2692,106.1655,2020-02-07 11:13:07,"2020-02-07"
"Asia","CHN","Mainland China","Xinjiang",39,0,0,41.1129,85.2401,2020-02-07 01:43:02,"2020-02-07"
"Asia","SGP","Singapore",NA,30,0,0,1.2833,103.8333,2020-02-07 03:03:03,"2020-02-07"
"Asia","HKG","Hong Kong","Hong Kong",25,1,0,22.3,114.2,2020-02-07 11:53:02,"2020-02-07"
"Asia","JPN","Japan",NA,25,0,1,36,138,2020-02-07 04:13:20,"2020-02-07"
"Asia","THA","Thailand",NA,25,0,5,15,101,2020-02-04 15:33:03,"2020-02-07"
"Asia","KOR","South Korea",NA,24,0,1,36,128,2020-02-07 03:03:03,"2020-02-07"
"Asia","CHN","Mainland China","Qinghai",18,0,3,35.7452,95.9956,2020-02-06 02:13:15,"2020-02-07"
"Asia","TWN","Taiwan","Taiwan",16,0,1,23.7,121,2020-02-06 15:03:04,"2020-02-07"
"Europe","DEU","Germany",NA,13,0,0,51,9,2020-02-07 16:33:03,"2020-02-07"
"Asia","MYS","Malaysia",NA,12,0,1,2.5,112.5,2020-02-07 09:13:21,"2020-02-07"
"Asia","MAC","Macau","Macau",10,0,1,22.1667,113.55,2020-02-06 14:23:04,"2020-02-07"
"Asia","VNM","Vietnam",NA,10,0,1,16,108,2020-02-06 01:13:08,"2020-02-07"
"Europe","FRA","France",NA,6,0,0,47,2,2020-02-01 01:52:40,"2020-02-07"
"Oceania","AUS","Australia","Queensland",5,0,0,-28.0167,153.4,2020-02-07 01:03:02,"2020-02-07"
"Asia","ARE","United Arab Emirates",NA,5,0,0,24,54,2020-02-02 05:43:01,"2020-02-07"
"Oceania","AUS","Australia","New South Wales",4,0,2,-33.8688,151.2093,2020-02-06 03:13:22,"2020-02-07"
"Oceania","AUS","Australia","Victoria",4,0,0,-37.8136,144.9631,2020-02-01 18:12:49,"2020-02-07"
"Americas","CAN","Canada","British Columbia",4,0,0,49.2827,-123.1207,2020-02-07 05:43:03,"2020-02-07"
"Asia","IND","India",NA,3,0,0,21,78,2020-02-03 21:43:02,"2020-02-07"
"Europe","ITA","Italy",NA,3,0,0,43,12,2020-02-07 17:53:02,"2020-02-07"
"Asia","PHL","Philippines",NA,3,1,0,13,122,2020-02-07 16:43:04,"2020-02-07"
"Europe","GBR","UK",NA,3,0,0,55,-3,2020-02-07 18:33:02,"2020-02-07"
"Oceania","AUS","Australia","South Australia",2,0,0,-34.9285,138.6007,2020-02-02 22:33:07,"2020-02-07"
"Americas","CAN","Canada","Toronto, ON",2,0,0,43.6532,-79.3832,2020-02-04 00:13:06,"2020-02-07"
"Europe","RUS","Russia",NA,2,0,0,60,90,2020-01-31 16:13:45,"2020-02-07"
"Americas","USA","US","Chicago, IL",2,0,0,41.8781,-87.6298,2020-02-01 19:43:03,"2020-02-07"
"Americas","USA","US","San Benito, CA",2,0,0,36.5761,-120.9876,2020-02-03 03:53:02,"2020-02-07"
"Americas","USA","US","Santa Clara, CA",2,0,0,37.3541,-121.9552,2020-02-03 00:43:02,"2020-02-07"
"Europe","BEL","Belgium",NA,1,0,0,50.8333,4,2020-02-04 15:43:02,"2020-02-07"
"Asia","KHM","Cambodia",NA,1,0,0,11.55,104.9167,2020-01-31 08:15:53,"2020-02-07"
"Americas","CAN","Canada","London, ON",1,0,0,42.9849,-81.2453,2020-02-04 00:03:11,"2020-02-07"
"Europe","FIN","Finland",NA,1,0,0,64,26,2020-01-31 08:15:53,"2020-02-07"
"Asia","CHN","Mainland China","Tibet",1,0,0,31.6927,88.0924,2020-02-01 01:52:40,"2020-02-07"
"Asia","NPL","Nepal",NA,1,0,0,28.1667,84.25,2020-01-31 08:15:53,"2020-02-07"
"Europe","ESP","Spain",NA,1,0,0,40,-4,2020-02-01 23:43:02,"2020-02-07"
"Asia","LKA","Sri Lanka",NA,1,0,0,7,81,2020-01-31 08:15:53,"2020-02-07"
"Europe","SWE","Sweden",NA,1,0,0,63,16,2020-02-01 02:13:26,"2020-02-07"
"Americas","USA","US","Boston, MA",1,0,0,42.3601,-71.0589,2020-02-01 19:43:03,"2020-02-07"
"Americas","USA","US","Los Angeles, CA",1,0,0,34.0522,-118.2437,2020-02-01 19:53:03,"2020-02-07"
"Americas","USA","US","Madison, WI",1,0,0,43.0731,-89.4012,2020-02-05 21:53:02,"2020-02-07"
"Americas","USA","US","Orange, CA",1,0,0,33.7879,-117.8531,2020-02-01 19:53:03,"2020-02-07"
"Americas","USA","US","Seattle, WA",1,0,0,47.6062,-122.3321,2020-02-01 19:43:03,"2020-02-07"
"Americas","USA","US","Tempe, AZ",1,0,0,33.4255,-111.94,2020-02-01 19:43:03,"2020-02-07"
"Asia","CHN","Mainland China","Hubei",27100,780,1439,30.9756,112.2707,2020-02-08 23:33:06,"2020-02-08"
"Asia","CHN","Mainland China","Guangdong",1095,1,112,23.3417,113.4244,2020-02-08 11:53:01,"2020-02-08"
"Asia","CHN","Mainland China","Zhejiang",1048,0,175,29.1832,120.0934,2020-02-08 10:53:02,"2020-02-08"
"Asia","CHN","Mainland China","Henan",981,4,116,33.882,113.614,2020-02-08 14:13:12,"2020-02-08"
"Asia","CHN","Mainland China","Hunan",803,1,156,27.6104,111.7088,2020-02-08 12:53:01,"2020-02-08"
"Asia","CHN","Mainland China","Anhui",733,0,59,31.8257,117.2264,2020-02-08 07:43:02,"2020-02-08"
"Asia","CHN","Mainland China","Jiangxi",698,0,55,27.614,115.7221,2020-02-08 01:23:02,"2020-02-08"
"Asia","CHN","Mainland China","Jiangsu",439,0,51,32.9711,119.455,2020-02-08 10:23:04,"2020-02-08"
"Asia","CHN","Mainland China","Chongqing",428,2,39,30.0572,107.874,2020-02-08 11:03:15,"2020-02-08"
"Asia","CHN","Mainland China","Shandong",416,0,44,36.3427,118.1498,2020-02-08 11:33:02,"2020-02-08"
"Asia","CHN","Mainland China","Sichuan",364,1,60,30.6171,102.7103,2020-02-08 15:23:04,"2020-02-08"
"Asia","CHN","Mainland China","Beijing",315,2,34,40.1824,116.4142,2020-02-08 03:13:09,"2020-02-08"
"Asia","CHN","Mainland China","Heilongjiang",295,5,13,47.862,127.7615,2020-02-08 04:03:09,"2020-02-08"
"Asia","CHN","Mainland China","Shanghai",286,1,41,31.202,121.4491,2020-02-08 06:33:02,"2020-02-08"
"Asia","CHN","Mainland China","Fujian",239,0,24,26.0789,117.9874,2020-02-08 08:13:10,"2020-02-08"
"Asia","CHN","Mainland China","Hebei",195,1,30,38.0428,114.5149,2020-02-08 11:33:02,"2020-02-08"
"Asia","CHN","Mainland China","Shaanxi",195,0,20,35.1917,108.8701,2020-02-08 10:13:06,"2020-02-08"
"Asia","CHN","Mainland China","Guangxi",183,0,17,23.8298,108.7881,2020-02-08 00:23:03,"2020-02-08"
"Asia","CHN","Mainland China","Yunnan",138,0,17,24.974,101.487,2020-02-08 08:43:02,"2020-02-08"
"Asia","CHN","Mainland China","Hainan",124,2,14,19.1959,109.7453,2020-02-08 10:23:04,"2020-02-08"
"Asia","CHN","Mainland China","Shanxi",115,0,21,37.5777,112.2922,2020-02-08 23:53:02,"2020-02-08"
"Asia","CHN","Mainland China","Liaoning",105,0,8,41.2956,122.6085,2020-02-08 11:53:01,"2020-02-08"
"Asia","CHN","Mainland China","Guizhou",89,1,7,26.8154,106.8748,2020-02-08 06:43:03,"2020-02-08"
"Asia","CHN","Mainland China","Tianjin",88,1,4,39.3054,117.323,2020-02-08 08:23:04,"2020-02-08"
"Asia","CHN","Mainland China","Gansu",79,1,12,36.0611,103.8343,2020-02-08 15:13:14,"2020-02-08"
"Asia","CHN","Mainland China","Jilin",69,1,4,43.6661,126.1923,2020-02-08 00:13:04,"2020-02-08"
"Others","Others","Others","Cruise Ship",61,0,0,NA,NA,2020-02-07 16:33:03,"2020-02-08"
"Asia","CHN","Mainland China","Inner Mongolia",52,0,5,44.0935,113.9448,2020-02-08 03:33:02,"2020-02-08"
"Asia","CHN","Mainland China","Ningxia",45,0,15,37.2692,106.1655,2020-02-08 09:13:16,"2020-02-08"
"Asia","CHN","Mainland China","Xinjiang",42,0,0,41.1129,85.2401,2020-02-08 03:23:10,"2020-02-08"
"Asia","SGP","Singapore",NA,33,0,2,1.2833,103.8333,2020-02-08 12:53:01,"2020-02-08"
"Asia","THA","Thailand",NA,32,0,10,15,101,2020-02-08 12:53:01,"2020-02-08"
"Asia","HKG","Hong Kong","Hong Kong",26,1,0,22.3,114.2,2020-02-08 00:03:07,"2020-02-08"
"Asia","JPN","Japan",NA,25,0,1,36,138,2020-02-07 04:13:20,"2020-02-08"
"Asia","KOR","South Korea",NA,24,0,1,36,128,2020-02-07 03:03:03,"2020-02-08"
"Asia","CHN","Mainland China","Qinghai",18,0,3,35.7452,95.9956,2020-02-06 02:13:15,"2020-02-08"
"Asia","TWN","Taiwan","Taiwan",17,0,1,23.7,121,2020-02-08 05:23:02,"2020-02-08"
"Asia","MYS","Malaysia",NA,16,0,1,2.5,112.5,2020-02-08 10:23:04,"2020-02-08"
"Europe","DEU","Germany",NA,13,0,0,51,9,2020-02-07 16:33:03,"2020-02-08"
"Asia","VNM","Vietnam",NA,13,0,1,16,108,2020-02-08 07:23:04,"2020-02-08"
"Europe","FRA","France",NA,11,0,0,47,2,2020-02-08 09:53:01,"2020-02-08"
"Asia","MAC","Macau","Macau",10,0,1,22.1667,113.55,2020-02-06 14:23:04,"2020-02-08"
"Asia","ARE","United Arab Emirates",NA,7,0,0,24,54,2020-02-08 07:03:16,"2020-02-08"
"Oceania","AUS","Australia","Queensland",5,0,0,-28.0167,153.4,2020-02-07 01:03:02,"2020-02-08"
"Oceania","AUS","Australia","New South Wales",4,0,2,-33.8688,151.2093,2020-02-06 03:13:22,"2020-02-08"
"Oceania","AUS","Australia","Victoria",4,0,0,-37.8136,144.9631,2020-02-01 18:12:49,"2020-02-08"
"Americas","CAN","Canada","British Columbia",4,0,0,49.2827,-123.1207,2020-02-07 05:43:03,"2020-02-08"
"Asia","IND","India",NA,3,0,0,21,78,2020-02-03 21:43:02,"2020-02-08"
"Europe","ITA","Italy",NA,3,0,0,43,12,2020-02-07 17:53:02,"2020-02-08"
"Asia","PHL","Philippines",NA,3,1,0,13,122,2020-02-07 16:43:04,"2020-02-08"
"Europe","GBR","UK",NA,3,0,0,55,-3,2020-02-07 18:33:02,"2020-02-08"
"Oceania","AUS","Australia","South Australia",2,0,0,-34.9285,138.6007,2020-02-02 22:33:07,"2020-02-08"
"Americas","CAN","Canada","Toronto, ON",2,0,0,43.6532,-79.3832,2020-02-04 00:13:06,"2020-02-08"
"Europe","RUS","Russia",NA,2,0,0,60,90,2020-01-31 16:13:45,"2020-02-08"
"Americas","USA","US","Chicago, IL",2,0,0,41.8781,-87.6298,2020-02-01 19:43:03,"2020-02-08"
"Americas","USA","US","San Benito, CA",2,0,0,36.5761,-120.9876,2020-02-03 03:53:02,"2020-02-08"
"Americas","USA","US","Santa Clara, CA",2,0,0,37.3541,-121.9552,2020-02-03 00:43:02,"2020-02-08"
"Europe","BEL","Belgium",NA,1,0,0,50.8333,4,2020-02-04 15:43:02,"2020-02-08"
"Asia","KHM","Cambodia",NA,1,0,0,11.55,104.9167,2020-01-31 08:15:53,"2020-02-08"
"Americas","CAN","Canada","London, ON",1,0,0,42.9849,-81.2453,2020-02-04 00:03:11,"2020-02-08"
"Europe","FIN","Finland",NA,1,0,0,64,26,2020-01-31 08:15:53,"2020-02-08"
"Asia","CHN","Mainland China","Tibet",1,0,0,31.6927,88.0924,2020-02-01 01:52:40,"2020-02-08"
"Asia","NPL","Nepal",NA,1,0,0,28.1667,84.25,2020-01-31 08:15:53,"2020-02-08"
"Europe","ESP","Spain",NA,1,0,0,40,-4,2020-02-01 23:43:02,"2020-02-08"
"Asia","LKA","Sri Lanka",NA,1,0,1,7,81,2020-02-08 03:43:03,"2020-02-08"
"Europe","SWE","Sweden",NA,1,0,0,63,16,2020-02-01 02:13:26,"2020-02-08"
"Americas","USA","US","Boston, MA",1,0,0,42.3601,-71.0589,2020-02-01 19:43:03,"2020-02-08"
"Americas","USA","US","Los Angeles, CA",1,0,0,34.0522,-118.2437,2020-02-01 19:53:03,"2020-02-08"
"Americas","USA","US","Madison, WI",1,0,0,43.0731,-89.4012,2020-02-05 21:53:02,"2020-02-08"
"Americas","USA","US","Orange, CA",1,0,0,33.7879,-117.8531,2020-02-01 19:53:03,"2020-02-08"
"Americas","USA","US","Seattle, WA",1,0,0,47.6062,-122.3321,2020-02-01 19:43:03,"2020-02-08"
"Americas","USA","US","Tempe, AZ",1,0,0,33.4255,-111.94,2020-02-01 19:43:03,"2020-02-08"
"Asia","CHN","Mainland China","Hubei",29631,871,1795,30.9756,112.2707,2020-02-09 23:33:02,"2020-02-09"
"Asia","CHN","Mainland China","Guangdong",1131,1,141,23.3417,113.4244,2020-02-09 15:03:05,"2020-02-09"
"Asia","CHN","Mainland China","Zhejiang",1075,0,201,29.1832,120.0934,2020-02-09 12:03:04,"2020-02-09"
"Asia","CHN","Mainland China","Henan",1033,6,153,33.882,113.614,2020-02-09 11:23:08,"2020-02-09"
"Asia","CHN","Mainland China","Hunan",838,1,186,27.6104,111.7088,2020-02-09 12:33:01,"2020-02-09"
"Asia","CHN","Mainland China","Anhui",779,1,72,31.8257,117.2264,2020-02-09 09:33:02,"2020-02-09"
"Asia","CHN","Mainland China","Jiangxi",740,0,73,27.614,115.7221,2020-02-09 11:33:12,"2020-02-09"
"Asia","CHN","Mainland China","Chongqing",468,2,51,30.0572,107.874,2020-02-09 23:53:02,"2020-02-09"
"Asia","CHN","Mainland China","Jiangsu",468,0,71,32.9711,119.455,2020-02-09 10:23:11,"2020-02-09"
"Asia","CHN","Mainland China","Shandong",444,1,63,36.3427,118.1498,2020-02-09 15:03:05,"2020-02-09"
"Asia","CHN","Mainland China","Sichuan",386,1,71,30.6171,102.7103,2020-02-09 12:43:01,"2020-02-09"
"Asia","CHN","Mainland China","Beijing",326,2,37,40.1824,116.4142,2020-02-09 03:43:02,"2020-02-09"
"Asia","CHN","Mainland China","Heilongjiang",307,6,14,47.862,127.7615,2020-02-09 08:43:05,"2020-02-09"
"Asia","CHN","Mainland China","Shanghai",293,1,44,31.202,121.4491,2020-02-09 06:33:01,"2020-02-09"
"Asia","CHN","Mainland China","Fujian",250,0,35,26.0789,117.9874,2020-02-09 09:13:11,"2020-02-09"
"Asia","CHN","Mainland China","Shaanxi",208,0,25,35.1917,108.8701,2020-02-09 03:03:09,"2020-02-09"
"Asia","CHN","Mainland China","Hebei",206,2,34,38.0428,114.5149,2020-02-09 12:43:01,"2020-02-09"
"Asia","CHN","Mainland China","Guangxi",195,1,18,23.8298,108.7881,2020-02-09 00:33:07,"2020-02-09"
"Asia","CHN","Mainland China","Yunnan",141,0,18,24.974,101.487,2020-02-09 08:53:02,"2020-02-09"
"Asia","CHN","Mainland China","Hainan",131,3,19,19.1959,109.7453,2020-02-09 13:33:02,"2020-02-09"
"Asia","CHN","Mainland China","Shanxi",119,0,25,37.5777,112.2922,2020-02-09 23:43:02,"2020-02-09"
"Asia","CHN","Mainland China","Liaoning",107,0,12,41.2956,122.6085,2020-02-09 12:23:03,"2020-02-09"
"Asia","CHN","Mainland China","Guizhou",99,1,7,26.8154,106.8748,2020-02-09 09:53:02,"2020-02-09"
"Asia","CHN","Mainland China","Tianjin",91,1,4,39.3054,117.323,2020-02-09 23:43:02,"2020-02-09"
"Asia","CHN","Mainland China","Gansu",83,2,16,36.0611,103.8343,2020-02-09 23:33:02,"2020-02-09"
"Asia","CHN","Mainland China","Jilin",78,1,12,43.6661,126.1923,2020-02-09 09:03:04,"2020-02-09"
"Others","Others","Others","Diamond Princess cruise ship",64,0,0,35.4437,139.638,2020-02-09 06:13:11,"2020-02-09"
"Asia","CHN","Mainland China","Inner Mongolia",54,0,5,44.0935,113.9448,2020-02-09 02:23:07,"2020-02-09"
"Asia","CHN","Mainland China","Ningxia",45,0,13,37.2692,106.1655,2020-02-09 02:03:11,"2020-02-09"
"Asia","CHN","Mainland China","Xinjiang",45,0,0,41.1129,85.2401,2020-02-09 01:23:08,"2020-02-09"
"Asia","SGP","Singapore",NA,40,0,2,1.2833,103.8333,2020-02-09 02:43:02,"2020-02-09"
"Asia","THA","Thailand",NA,32,0,10,15,101,2020-02-08 12:53:01,"2020-02-09"
"Asia","HKG","Hong Kong","Hong Kong",29,1,0,22.3,114.2,2020-02-09 09:53:02,"2020-02-09"
"Asia","JPN","Japan",NA,26,0,1,36,138,2020-02-09 06:13:11,"2020-02-09"
"Asia","KOR","South Korea",NA,25,0,3,36,128,2020-02-09 02:33:02,"2020-02-09"
"Asia","CHN","Mainland China","Qinghai",18,0,3,35.7452,95.9956,2020-02-06 02:13:15,"2020-02-09"
"Asia","TWN","Taiwan","Taiwan",18,0,1,23.7,121,2020-02-09 09:13:11,"2020-02-09"
"Asia","MYS","Malaysia",NA,16,0,1,2.5,112.5,2020-02-08 10:23:04,"2020-02-09"
"Europe","DEU","Germany",NA,14,0,0,51,9,2020-02-09 06:13:11,"2020-02-09"
"Asia","VNM","Vietnam",NA,13,0,1,16,108,2020-02-08 07:23:04,"2020-02-09"
"Europe","FRA","France",NA,11,0,0,47,2,2020-02-08 09:53:01,"2020-02-09"
"Asia","MAC","Macau","Macau",10,0,1,22.1667,113.55,2020-02-06 14:23:04,"2020-02-09"
"Asia","ARE","United Arab Emirates",NA,7,0,0,24,54,2020-02-08 07:03:16,"2020-02-09"
"Oceania","AUS","Australia","Queensland",5,0,0,-28.0167,153.4,2020-02-09 19:33:02,"2020-02-09"
"Oceania","AUS","Australia","New South Wales",4,0,2,-33.8688,151.2093,2020-02-06 03:13:22,"2020-02-09"
"Oceania","AUS","Australia","Victoria",4,0,0,-37.8136,144.9631,2020-02-01 18:12:49,"2020-02-09"
"Americas","CAN","Canada","British Columbia",4,0,0,49.2827,-123.1207,2020-02-07 05:43:03,"2020-02-09"
"Asia","IND","India",NA,3,0,0,21,78,2020-02-03 21:43:02,"2020-02-09"
"Europe","ITA","Italy",NA,3,0,0,43,12,2020-02-07 17:53:02,"2020-02-09"
"Asia","PHL","Philippines",NA,3,1,0,13,122,2020-02-07 16:43:04,"2020-02-09"
"Europe","GBR","UK",NA,3,0,0,55,-3,2020-02-07 18:33:02,"2020-02-09"
"Oceania","AUS","Australia","South Australia",2,0,0,-34.9285,138.6007,2020-02-02 22:33:07,"2020-02-09"
"Americas","CAN","Canada","Toronto, ON",2,0,0,43.6532,-79.3832,2020-02-04 00:13:06,"2020-02-09"
"Europe","RUS","Russia",NA,2,0,0,60,90,2020-01-31 16:13:45,"2020-02-09"
"Europe","ESP","Spain",NA,2,0,0,40,-4,2020-02-09 20:33:03,"2020-02-09"
"Americas","USA","US","Chicago, IL",2,0,2,41.8781,-87.6298,2020-02-09 19:03:03,"2020-02-09"
"Americas","USA","US","San Benito, CA",2,0,0,36.5761,-120.9876,2020-02-03 03:53:02,"2020-02-09"
"Americas","USA","US","Santa Clara, CA",2,0,0,37.3541,-121.9552,2020-02-03 00:43:02,"2020-02-09"
"Europe","BEL","Belgium",NA,1,0,0,50.8333,4,2020-02-04 15:43:02,"2020-02-09"
"Asia","KHM","Cambodia",NA,1,0,0,11.55,104.9167,2020-01-31 08:15:53,"2020-02-09"
"Americas","CAN","Canada","London, ON",1,0,0,42.9849,-81.2453,2020-02-04 00:03:11,"2020-02-09"
"Europe","FIN","Finland",NA,1,0,0,64,26,2020-01-31 08:15:53,"2020-02-09"
"Asia","CHN","Mainland China","Tibet",1,0,0,31.6927,88.0924,2020-02-01 01:52:40,"2020-02-09"
"Asia","NPL","Nepal",NA,1,0,0,28.1667,84.25,2020-01-31 08:15:53,"2020-02-09"
"Asia","LKA","Sri Lanka",NA,1,0,1,7,81,2020-02-08 03:43:03,"2020-02-09"
"Europe","SWE","Sweden",NA,1,0,0,63,16,2020-02-01 02:13:26,"2020-02-09"
"Americas","USA","US","Boston, MA",1,0,0,42.3601,-71.0589,2020-02-01 19:43:03,"2020-02-09"
"Americas","USA","US","Los Angeles, CA",1,0,0,34.0522,-118.2437,2020-02-01 19:53:03,"2020-02-09"
"Americas","USA","US","Madison, WI",1,0,0,43.0731,-89.4012,2020-02-05 21:53:02,"2020-02-09"
"Americas","USA","US","Orange, CA",1,0,0,33.7879,-117.8531,2020-02-01 19:53:03,"2020-02-09"
"Americas","USA","US","Seattle, WA",1,0,1,47.6062,-122.3321,2020-02-09 07:03:04,"2020-02-09"
"Americas","USA","US","Tempe, AZ",1,0,0,33.4255,-111.94,2020-02-01 19:43:03,"2020-02-09"
"Asia","CHN","Mainland China","Hubei",31728,974,2222,30.9756,112.2707,2020-02-10 23:33:02,"2020-02-10"
"Asia","CHN","Mainland China","Guangdong",1159,1,167,23.3417,113.4244,2020-02-10 13:43:02,"2020-02-10"
"Asia","CHN","Mainland China","Zhejiang",1092,0,242,29.1832,120.0934,2020-02-10 14:13:12,"2020-02-10"
"Asia","CHN","Mainland China","Henan",1073,6,191,33.882,113.614,2020-02-10 13:53:02,"2020-02-10"
"Asia","CHN","Mainland China","Hunan",879,1,208,27.6104,111.7088,2020-02-10 13:53:02,"2020-02-10"
"Asia","CHN","Mainland China","Anhui",830,3,88,31.8257,117.2264,2020-02-10 07:23:04,"2020-02-10"
"Asia","CHN","Mainland China","Jiangxi",771,1,105,27.614,115.7221,2020-02-10 13:53:02,"2020-02-10"
"Asia","CHN","Mainland China","Jiangsu",492,0,81,32.9711,119.455,2020-02-10 14:03:05,"2020-02-10"
"Asia","CHN","Mainland China","Chongqing",486,2,66,30.0572,107.874,2020-02-10 23:43:02,"2020-02-10"
"Asia","CHN","Mainland China","Shandong",466,1,66,36.3427,118.1498,2020-02-10 09:33:02,"2020-02-10"
"Asia","CHN","Mainland China","Sichuan",405,1,80,30.6171,102.7103,2020-02-10 10:03:02,"2020-02-10"
"Asia","CHN","Mainland China","Beijing",337,2,44,40.1824,116.4142,2020-02-10 03:13:08,"2020-02-10"
"Asia","CHN","Mainland China","Heilongjiang",331,7,30,47.862,127.7615,2020-02-10 07:33:05,"2020-02-10"
"Asia","CHN","Mainland China","Shanghai",299,1,48,31.202,121.4491,2020-02-10 06:03:13,"2020-02-10"
"Asia","CHN","Mainland China","Fujian",261,0,39,26.0789,117.9874,2020-02-10 14:03:05,"2020-02-10"
"Asia","CHN","Mainland China","Hebei",218,2,41,38.0428,114.5149,2020-02-10 10:03:02,"2020-02-10"
"Asia","CHN","Mainland China","Shaanxi",213,0,30,35.1917,108.8701,2020-02-10 13:23:06,"2020-02-10"
"Asia","CHN","Mainland China","Guangxi",210,1,24,23.8298,108.7881,2020-02-10 14:03:05,"2020-02-10"
"Asia","CHN","Mainland China","Yunnan",149,0,19,24.974,101.487,2020-02-10 09:43:02,"2020-02-10"
"Asia","CHN","Mainland China","Hainan",138,3,19,19.1959,109.7453,2020-02-10 09:33:02,"2020-02-10"
"Others","Others","Others","Diamond Princess cruise ship",135,0,0,35.4437,139.638,2020-02-10 16:03:12,"2020-02-10"
"Asia","CHN","Mainland China","Shanxi",119,0,25,37.5777,112.2922,2020-02-09 23:43:02,"2020-02-10"
"Asia","CHN","Mainland China","Guizhou",109,1,10,26.8154,106.8748,2020-02-10 12:33:02,"2020-02-10"
"Asia","CHN","Mainland China","Liaoning",108,0,13,41.2956,122.6085,2020-02-10 14:03:05,"2020-02-10"
"Asia","CHN","Mainland China","Tianjin",95,1,8,39.3054,117.323,2020-02-10 14:23:08,"2020-02-10"
"Asia","CHN","Mainland China","Gansu",83,2,17,36.0611,103.8343,2020-02-10 07:23:04,"2020-02-10"
"Asia","CHN","Mainland China","Jilin",80,1,13,43.6661,126.1923,2020-02-10 14:03:05,"2020-02-10"
"Asia","CHN","Mainland China","Inner Mongolia",58,0,5,44.0935,113.9448,2020-02-10 02:43:05,"2020-02-10"
"Asia","CHN","Mainland China","Ningxia",49,0,13,37.2692,106.1655,2020-02-10 01:43:02,"2020-02-10"
